,Unnamed: 0,pre,post,cel_jsh,cel_n2u,n930,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,witvliet_7,witvliet_8,conserved,average_size,Z,classification,significance,Z_abs,male_only,herm_only,both_sexes
158,148.0,AVA,AVA,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,-1.167,0,non-specific,1.167,1,0,0
159,149.0,AVA,RMH,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.707,0,non-specific,0.707,1,0,0
161,151.0,AVB,AIB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
162,152.0,AVB,AVA,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,2.158,0,hermaphrodite-specific,2.158,0,0,1
163,153.0,AVB,AVB,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,1.087,0,non-specific,1.087,0,0,1
164,154.0,AVB,AVD,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.733,0,non-specific,1.733,0,0,1
165,155.0,AVB,AVJ,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.116,0,non-specific,1.116,0,1,0
166,156.0,AVB,DVA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.972,0,non-specific,0.972,0,1,0
167,157.0,AVB,PVC,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.972,0,non-specific,0.972,0,1,0
168,158.0,AVB,SDQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
170,160.0,AVD,ALA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
171,161.0,AVD,AVJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.972,0,non-specific,0.972,0,1,0
172,162.0,AVD,AVA,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0,non-specific,0.0,1,0,0
173,163.0,AVD,AVB,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0,non-specific,0.0,1,0,0
174,164.0,AVD,AVE,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.862,0,non-specific,0.862,1,0,0
175,165.0,AVD,PVC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.325,0,non-specific,0.325,1,0,0
176,166.0,AVD,RID,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.707,0,non-specific,0.707,1,0,0
178,168.0,AVH,ADF,8.0,5.0,6.0,1.0,2.0,4.0,5.0,7.0,5.0,3.0,6.0,11.0,4.727272727272728,-0.188,stable,non-specific,0.188,0,0,1
179,169.0,AVH,ADL,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,1.4444444444444444,0.0,variable,non-specific,0.0,0,0,1
180,170.0,AVH,AIA,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.25,-0.972,variable,non-specific,0.972,0,0,1
181,171.0,AVH,AIZ,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,6.0,2.333333333333333,0.0,variable,non-specific,0.0,0,1,0
182,172.0,AVH,AQR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.3333333333333333,0.707,post-embryonic brain integration,non-specific,0.707,0,1,0
183,173.0,AVH,ASH,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,9.0,1.3333333333333333,-0.486,variable,non-specific,0.486,0,0,1
184,174.0,AVH,AVA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,1.5,0.972,variable,non-specific,0.972,0,1,0
185,175.0,AVH,AWB,8.0,4.0,4.0,0.0,3.0,3.0,8.0,11.0,1.0,5.0,6.0,10.0,5.3,0.0,variable,non-specific,0.0,0,0,1
186,175.0,AVH,AWB,8.0,4.0,4.0,0.0,3.0,3.0,8.0,11.0,1.0,5.0,6.0,10.0,5.3,0.0,stable,non-specific,0.0,0,0,1
187,176.0,AVH,DVA,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,1.0,10.0,1.9,-0.486,stable,non-specific,0.486,0,0,1
188,177.0,AVH,PVP,6.0,11.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,7.0,5.0,10.0,3.8,1.946,variable,non-specific,1.946,0,0,1
189,177.0,AVH,PVP,6.0,11.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,7.0,5.0,10.0,3.8,1.946,stable,non-specific,1.946,0,0,1
190,178.0,AVH,RIM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.707,variable,non-specific,0.707,0,1,0
191,179.0,AVH,RIR,10.0,10.0,1.0,0.0,0.0,3.0,1.0,3.0,6.0,7.0,13.0,9.0,6.0,1.551,developmentally dynamic (strengthened),non-specific,1.551,0,0,1
192,180.0,AVH,SMB,6.0,12.0,15.0,0.0,1.0,0.0,3.0,4.0,2.0,6.0,10.0,9.0,6.555555555555555,-0.478,developmentally dynamic (strengthened),non-specific,0.478,0,0,1
193,180.0,AVH,SMB,6.0,12.0,15.0,0.0,1.0,0.0,3.0,4.0,2.0,6.0,10.0,9.0,6.555555555555555,-0.478,variable,non-specific,0.478,0,0,1
194,181.0,AVH,URX,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,7.0,3.142857142857143,0.0,variable,non-specific,0.0,0,1,0
195,182.0,AVH,ADA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
196,183.0,AVH,AIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
197,184.0,AVH,ASE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
198,185.0,AVH,AVB,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,5.0,3.2,1.733,variable,non-specific,1.733,0,1,0
199,186.0,AVH,AVF,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.122,post-embryonic brain integration,non-specific,1.122,0,0,1
200,187.0,AVH,AVJ,3.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,6.0,3.333333333333333,1.723,variable,non-specific,1.723,0,1,0
201,188.0,AVH,BDU,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.707,variable,non-specific,0.707,0,1,0
202,189.0,AVH,RIF,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.707,variable,non-specific,0.707,0,1,0
203,190.0,AVH,SIA,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.75,-0.707,variable,non-specific,0.707,0,0,1
204,191.0,AVH,AVH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.972,variable,non-specific,0.972,0,1,0
205,192.0,AVH,AFD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
206,193.0,AVH,AWA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
207,194.0,AVH,OLQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
208,195.0,AVH,RIG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.707,variable,non-specific,0.707,0,1,0
209,196.0,AVH,ASK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
210,197.0,AVH,AVD,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.0,0,non-specific,0.0,0,0,1
211,198.0,AVH,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
212,199.0,AVH,AIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
213,200.0,AVH,AVM,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3333333333333333,-0.707,post-embryonic brain integration,non-specific,0.707,0,0,1
214,201.0,AVH,BAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
215,202.0,AVH,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
216,203.0,AVH,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,variable,non-specific,0.0,0,1,0
217,204.0,AVH,SMD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.6666666666666667,0.0,variable,non-specific,0.0,0,1,0
219,206.0,AVH,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
220,207.0,AVH,PVQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.116,0,non-specific,1.116,0,1,0
221,208.0,AVH,RIC,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.707,0,non-specific,0.707,0,0,1
222,209.0,AVH,SIBD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
223,210.0,AVH,AUA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.707,0,non-specific,0.707,1,0,0
225,212.0,AVJ,AVB,25.0,19.0,5.0,1.0,0.0,2.0,4.0,7.0,6.0,11.0,7.0,10.0,8.7,2.083,stable,hermaphrodite-specific,2.083,0,0,1
226,213.0,AVJ,AVD,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,1.3333333333333333,1.61,variable,non-specific,1.61,0,1,0
227,214.0,AVJ,AVM,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,2.2,-1.083,post-embryonic brain integration,non-specific,1.083,0,0,1
228,215.0,AVJ,FLP,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.6666666666666667,0.972,variable,non-specific,0.972,0,1,0
229,216.0,AVJ,PVC,15.0,19.0,5.0,2.0,1.0,0.0,3.0,4.0,4.0,8.0,4.0,10.0,6.5,1.748,variable,non-specific,1.748,0,0,1
230,216.0,AVJ,PVC,15.0,19.0,5.0,2.0,1.0,0.0,3.0,4.0,4.0,8.0,4.0,10.0,6.5,1.748,stable,non-specific,1.748,0,0,1
231,217.0,AVJ,RIS,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,6.0,3.333333333333333,0.707,variable,non-specific,0.707,0,1,0
232,218.0,AVJ,ASH,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.707,variable,non-specific,0.707,0,1,0
233,219.0,AVJ,RIF,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.75,0.707,variable,non-specific,0.707,0,1,0
234,220.0,AVJ,BDU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
235,221.0,AVJ,AIY,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.25,0.0,variable,non-specific,0.0,0,1,0
236,222.0,AVJ,AVJ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.972,variable,non-specific,0.972,0,1,0
237,223.0,AVJ,SMB,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.707,variable,non-specific,0.707,0,0,1
238,224.0,AVJ,AVE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.302,variable,non-specific,1.302,0,1,0
239,225.0,AVJ,AVH,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,-0.261,variable,non-specific,0.261,0,1,0
240,226.0,AVJ,AIN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
241,227.0,AVJ,ALM,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.325,0,non-specific,0.325,0,0,1
242,228.0,AVJ,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.723,variable,non-specific,1.723,0,1,0
243,229.0,AVJ,PVN,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.5,1.302,post-embryonic brain integration,non-specific,1.302,0,1,0
244,230.0,AVJ,RID,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,0.972,variable,non-specific,0.972,0,1,0
245,231.0,AVJ,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
246,232.0,AVJ,AQR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
247,233.0,AVJ,ASK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
248,234.0,AVJ,PVP,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.5,0.0,variable,non-specific,0.0,0,1,0
249,235.0,AVJ,RIM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
250,236.0,AVJ,AVF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
251,237.0,AVJ,PVR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
253,239.0,OLQ,IL1,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,4.4,-1.693,variable,non-specific,1.693,0,0,1
254,240.0,OLQ,IL2,13.0,1.0,45.0,4.0,6.0,4.0,4.0,7.0,6.0,17.0,18.0,11.0,11.363636363636363,-4.358,variable,male-specific,4.358,0,0,1
255,240.0,OLQ,IL2,13.0,1.0,45.0,4.0,6.0,4.0,4.0,7.0,6.0,17.0,18.0,11.0,11.363636363636363,-4.358,stable,male-specific,4.358,0,0,1
256,241.0,OLQ,RIC,22.0,17.0,88.0,9.0,5.0,5.0,4.0,6.0,4.0,6.0,7.0,11.0,15.727272727272728,-3.601,stable,male-specific,3.601,0,0,1
257,241.0,OLQ,RIC,22.0,17.0,88.0,9.0,5.0,5.0,4.0,6.0,4.0,6.0,7.0,11.0,15.727272727272728,-3.601,variable,male-specific,3.601,0,0,1
258,242.0,OLQ,RMDD,16.0,20.0,25.0,1.0,5.0,2.0,2.0,3.0,5.0,10.0,9.0,11.0,8.909090909090908,0.0,variable,non-specific,0.0,0,0,1
259,242.0,OLQ,RMDD,16.0,20.0,25.0,1.0,5.0,2.0,2.0,3.0,5.0,10.0,9.0,11.0,8.909090909090908,0.0,stable,non-specific,0.0,0,0,1
260,243.0,OLQ,RMDV,47.0,32.0,52.0,2.0,4.0,2.0,4.0,7.0,8.0,11.0,12.0,11.0,16.454545454545453,0.0,variable,non-specific,0.0,0,0,1
261,243.0,OLQ,RMDV,47.0,32.0,52.0,2.0,4.0,2.0,4.0,7.0,8.0,11.0,12.0,11.0,16.454545454545453,0.0,stable,non-specific,0.0,0,0,1
262,244.0,OLQ,RME,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,6.0,3.5,0.217,variable,non-specific,0.217,0,0,1
263,245.0,OLQ,SIBD,26.0,31.0,45.0,1.0,2.0,2.0,4.0,7.0,8.0,12.0,12.0,11.0,13.636363636363637,0.0,stable,non-specific,0.0,0,0,1
264,246.0,OLQ,SIBV,13.0,16.0,19.0,1.0,3.0,2.0,2.0,3.0,5.0,10.0,9.0,11.0,7.545454545454546,0.0,stable,non-specific,0.0,0,0,1
265,247.0,OLQ,SMB,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.1666666666666665,-1.529,variable,non-specific,1.529,0,0,1
266,248.0,OLQ,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
267,249.0,OLQ,RMH,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,3.2,1.49,post-embryonic brain integration,non-specific,1.49,0,0,1
268,250.0,OLQ,RIH,3.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,4.714285714285714,2.669,variable,hermaphrodite-specific,2.669,0,0,1
269,251.0,OLQ,URY,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.255,variable,non-specific,1.255,0,1,0
270,252.0,OLQ,AVA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,variable,non-specific,0.5,0,1,0
271,253.0,OLQ,AVD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,non-specific,0.5,0,1,0
272,254.0,OLQ,CEPD,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.6666666666666667,0.0,variable,non-specific,0.0,0,0,1
273,255.0,OLQ,RIP,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.5,1.563,0,non-specific,1.563,0,0,1
274,256.0,OLQ,SIA,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.903,variable,non-specific,1.903,0,1,0
275,257.0,OLQ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
276,258.0,OLQ,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
277,259.0,OLQ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
278,260.0,OLQ,ADL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
279,261.0,OLQ,SAA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
280,262.0,OLQ,OLQ,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-1.841,0,non-specific,1.841,1,0,0
281,263.0,OLQ,RIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5,0,non-specific,0.5,1,0,0
283,265.0,PVP,ADA,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.1666666666666665,0.707,variable,non-specific,0.707,0,1,0
284,266.0,PVP,AQR,14.0,14.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,4.0,7.0,6.857142857142857,1.925,post-embryonic brain integration,non-specific,1.925,0,0,1
285,267.0,PVP,AVA,25.0,14.0,11.0,2.0,3.0,2.0,1.0,5.0,6.0,7.0,7.0,11.0,7.545454545454546,0.25,stable,non-specific,0.25,0,0,1
286,267.0,PVP,AVA,25.0,14.0,11.0,2.0,3.0,2.0,1.0,5.0,6.0,7.0,7.0,11.0,7.545454545454546,0.25,variable,non-specific,0.25,0,0,1
287,268.0,PVP,AVB,43.0,48.0,18.0,3.0,4.0,2.0,2.0,11.0,15.0,22.0,25.0,11.0,17.545454545454547,2.52,stable,hermaphrodite-specific,2.52,0,0,1
288,269.0,PVP,DVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.116,variable,non-specific,1.116,0,1,0
289,270.0,PVP,PVC,11.0,33.0,0.0,1.0,0.0,3.0,1.0,8.0,12.0,10.0,12.0,9.0,10.11111111111111,3.018,stable,hermaphrodite-specific,3.018,0,1,0
290,270.0,PVP,PVC,11.0,33.0,0.0,1.0,0.0,3.0,1.0,8.0,12.0,10.0,12.0,9.0,10.11111111111111,3.018,variable,hermaphrodite-specific,3.018,0,1,0
291,271.0,PVP,RID,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
292,272.0,PVP,RIF,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.25,-1.116,variable,non-specific,1.116,0,0,1
293,273.0,PVP,RIG,5.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,1.818181818181818,0.753,variable,non-specific,0.753,0,0,1
294,274.0,PVP,ASH,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.25,0.972,variable,non-specific,0.972,0,1,0
295,275.0,PVP,AVF,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,-1.116,post-embryonic brain integration,non-specific,1.116,0,0,1
296,276.0,PVP,AVJ,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.8,0.972,variable,non-specific,0.972,0,1,0
297,277.0,PVP,DVA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.25,0.0,variable,non-specific,0.0,0,1,0
298,278.0,PVP,RIS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
299,279.0,PVP,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
300,280.0,PVP,SMB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,-0.707,variable,non-specific,0.707,0,0,1
301,281.0,PVP,URX,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.4,0.707,variable,non-specific,0.707,0,1,0
302,282.0,PVP,AIB,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,5.0,2.0,-0.972,variable,non-specific,0.972,0,0,1
303,283.0,PVP,AVE,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,2.25,-1.302,variable,non-specific,1.302,0,0,1
304,284.0,PVP,AVH,10.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,9.0,3.111111111111111,0.639,variable,non-specific,0.639,0,0,1
305,285.0,PVP,AVD,4.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.2,-0.46,variable,non-specific,0.46,0,0,1
306,286.0,PVP,RIR,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.4,0.707,variable,non-specific,0.707,0,1,0
307,287.0,PVP,URY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
308,288.0,PVP,ADF,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.972,0,non-specific,0.972,0,1,0
309,289.0,PVP,RIA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.972,variable,non-specific,0.972,0,1,0
310,290.0,PVP,RIM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.707,0,non-specific,0.707,0,1,0
311,291.0,PVP,AVK,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.5,-1.506,variable,non-specific,1.506,0,0,1
312,292.0,PVP,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
313,293.0,PVP,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
314,294.0,PVP,ADE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,non-specific,0.0,0,1,0
315,295.0,PVP,ADL,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.707,0,non-specific,0.707,0,0,1
316,296.0,PVP,AIZ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
318,298.0,RIC,ADA,5.0,10.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,11.0,3.8181818181818175,1.122,stable,non-specific,1.122,0,0,1
